make_model_fac,panel_year,n_total,has_both,sample
All-SW|Mixed-Or-Other|25yr+,1990,13978,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|25yr+,1991,13979,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|25yr+,1992,13979,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|25yr+,1993,13979,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|25yr+,1994,13979,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|25yr+,1995,13979,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|25yr+,1996,13979,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|25yr+,1997,13979,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|25yr+,1998,13979,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|25yr+,1999,13942,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|25yr+,2000,12944,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|5-9yr,1990,4024,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|20-24yr,1990,5782,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|20-24yr,1991,5782,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|20-24yr,1992,5782,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|20-24yr,1993,5782,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|20-24yr,1994,5782,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|20-24yr,1995,5782,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|20-24yr,1996,5782,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|20-24yr,1997,5782,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|20-24yr,1998,5782,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|20-24yr,1999,5770,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|20-24yr,2000,5338,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|20-24yr,2001,5208,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|20-24yr,2002,5106,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|20-24yr,2003,5015,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|20-24yr,2004,4918,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|20-24yr,2005,4831,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|20-24yr,2006,4736,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|20-24yr,2007,4662,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|20-24yr,2008,4585,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|20-24yr,2009,4507,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|20-24yr,2010,4433,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|20-24yr,2011,4372,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|20-24yr,2012,4302,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|20-24yr,2013,4250,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|20-24yr,2014,4179,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|20-24yr,2015,4112,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|20-24yr,2016,4050,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|20-24yr,2017,3988,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|20-24yr,2018,3935,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|25yr+,2001,12589,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|25yr+,2002,12279,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|25yr+,2003,12025,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|25yr+,2004,11789,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|25yr+,2005,11566,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|25yr+,2006,11387,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|25yr+,2007,11187,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|25yr+,2008,10986,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|25yr+,2009,10825,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|25yr+,2010,10673,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|25yr+,2011,10551,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|25yr+,2012,10450,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|25yr+,2013,10327,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|25yr+,2014,10231,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|25yr+,2015,10130,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|25yr+,2016,10053,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|25yr+,2017,9946,1,Full incumbent (no CEM)
All-SW|Mixed-Or-Other|25yr+,2018,9843,1,Full incumbent (no CEM)
All-SW|Diesel-Only|25yr+,1990,1623,1,Full incumbent (no CEM)
All-SW|Diesel-Only|25yr+,1991,1623,1,Full incumbent (no CEM)
All-SW|Diesel-Only|25yr+,1992,1623,1,Full incumbent (no CEM)
All-SW|Diesel-Only|25yr+,1993,1623,1,Full incumbent (no CEM)
All-SW|Diesel-Only|25yr+,1994,1623,1,Full incumbent (no CEM)
All-SW|Diesel-Only|25yr+,1995,1623,1,Full incumbent (no CEM)
All-SW|Diesel-Only|25yr+,1996,1623,1,Full incumbent (no CEM)
All-SW|Diesel-Only|25yr+,1997,1623,1,Full incumbent (no CEM)
All-SW|Diesel-Only|25yr+,1998,1623,1,Full incumbent (no CEM)
All-SW|Diesel-Only|25yr+,1999,1615,1,Full incumbent (no CEM)
All-SW|Diesel-Only|25yr+,2000,1472,1,Full incumbent (no CEM)
All-SW|Diesel-Only|25yr+,2001,1440,1,Full incumbent (no CEM)
All-SW|Diesel-Only|25yr+,2002,1421,1,Full incumbent (no CEM)
All-SW|Diesel-Only|25yr+,2003,1407,1,Full incumbent (no CEM)
All-SW|Diesel-Only|25yr+,2004,1391,1,Full incumbent (no CEM)
All-SW|Diesel-Only|25yr+,2005,1385,1,Full incumbent (no CEM)
All-SW|Diesel-Only|25yr+,2006,1379,1,Full incumbent (no CEM)
All-SW|Diesel-Only|25yr+,2007,1361,1,Full incumbent (no CEM)
All-SW|Diesel-Only|25yr+,2008,1348,1,Full incumbent (no CEM)
All-SW|Diesel-Only|25yr+,2009,1339,1,Full incumbent (no CEM)
All-SW|Diesel-Only|25yr+,2010,1325,1,Full incumbent (no CEM)
All-SW|Diesel-Only|25yr+,2011,1312,1,Full incumbent (no CEM)
All-SW|Diesel-Only|25yr+,2012,1308,1,Full incumbent (no CEM)
All-SW|Diesel-Only|25yr+,2013,1302,1,Full incumbent (no CEM)
All-SW|Diesel-Only|25yr+,2014,1295,1,Full incumbent (no CEM)
All-SW|Diesel-Only|25yr+,2015,1294,1,Full incumbent (no CEM)
All-SW|Diesel-Only|25yr+,2016,1291,1,Full incumbent (no CEM)
All-SW|Diesel-Only|25yr+,2017,1284,1,Full incumbent (no CEM)
All-SW|Diesel-Only|25yr+,2018,1277,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|0-4yr,1990,1039,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|0-4yr,1991,1033,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|0-4yr,1992,1025,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|0-4yr,1993,1004,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|0-4yr,1994,1158,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|0-4yr,1995,1314,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|0-4yr,1996,1515,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|0-4yr,1997,1735,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|0-4yr,1998,1984,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|0-4yr,1999,1984,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|0-4yr,2000,1974,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|0-4yr,2001,1961,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|0-4yr,2002,1949,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|0-4yr,2003,1926,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|0-4yr,2004,1915,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|0-4yr,2005,1886,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|0-4yr,2006,1871,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|0-4yr,2007,1843,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|0-4yr,2008,1815,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|0-4yr,2009,1789,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|0-4yr,2010,1763,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|0-4yr,2011,1738,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|0-4yr,2012,1724,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|0-4yr,2013,1710,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|0-4yr,2014,1684,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|0-4yr,2015,1666,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|0-4yr,2016,1646,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|0-4yr,2017,1619,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|0-4yr,2018,1599,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|5-9yr,1990,1569,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|5-9yr,1991,1805,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|5-9yr,1992,2034,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|5-9yr,1993,2228,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|5-9yr,1994,2228,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|5-9yr,1995,2228,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|5-9yr,1996,2228,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|5-9yr,1997,2228,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|5-9yr,1998,2228,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|5-9yr,1999,2228,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|5-9yr,2000,2214,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|5-9yr,2001,2199,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|5-9yr,2002,2178,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|5-9yr,2003,2162,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|5-9yr,2004,2142,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|5-9yr,2005,2123,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|5-9yr,2006,2088,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|5-9yr,2007,2063,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|5-9yr,2008,2040,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|5-9yr,2009,2026,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|5-9yr,2010,2001,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|5-9yr,2011,1972,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|5-9yr,2012,1948,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|5-9yr,2013,1916,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|5-9yr,2014,1875,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|5-9yr,2015,1848,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|5-9yr,2016,1816,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|5-9yr,2017,1784,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|5-9yr,2018,1758,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|0-4yr,1990,1271,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|0-4yr,1991,1256,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|0-4yr,1992,1249,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|0-4yr,1993,1237,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|0-4yr,1994,1462,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|0-4yr,1995,1722,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|0-4yr,1996,2050,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|0-4yr,1997,2365,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|0-4yr,1998,2736,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|0-4yr,1999,2736,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|0-4yr,2000,2734,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|0-4yr,2001,2731,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|0-4yr,2002,2723,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|0-4yr,2003,2719,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|0-4yr,2004,2712,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|0-4yr,2005,2694,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|0-4yr,2006,2665,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|0-4yr,2007,2655,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|0-4yr,2008,2639,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|0-4yr,2009,2622,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|0-4yr,2010,2609,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|0-4yr,2011,2589,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|0-4yr,2012,2572,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|0-4yr,2013,2552,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|0-4yr,2014,2529,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|0-4yr,2015,2497,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|0-4yr,2016,2466,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|0-4yr,2017,2437,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|0-4yr,2018,2410,1,Full incumbent (no CEM)
All-SW|Gasoline-Only|10-14yr,2011,3915,1,Full incumbent (no CEM)
All-SW|Gasoline-Only|10-14yr,2012,3857,1,Full incumbent (no CEM)
All-SW|Gasoline-Only|10-14yr,2013,3791,1,Full incumbent (no CEM)
All-SW|Gasoline-Only|10-14yr,2014,3745,1,Full incumbent (no CEM)
All-SW|Gasoline-Only|10-14yr,2015,3700,1,Full incumbent (no CEM)
All-SW|Gasoline-Only|10-14yr,2016,3649,1,Full incumbent (no CEM)
All-SW|Gasoline-Only|10-14yr,2017,3596,1,Full incumbent (no CEM)
All-SW|Gasoline-Only|10-14yr,2018,3515,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|5-9yr,1990,954,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|5-9yr,1991,1107,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|5-9yr,1992,1212,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|5-9yr,1993,1342,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|5-9yr,1994,1342,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|5-9yr,1995,1342,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|5-9yr,1996,1342,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|5-9yr,1997,1342,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|5-9yr,1998,1342,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|5-9yr,1999,1342,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|5-9yr,2000,1316,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|5-9yr,2001,1293,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|5-9yr,2002,1270,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|5-9yr,2003,1251,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|5-9yr,2004,1230,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|5-9yr,2005,1198,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|5-9yr,2006,1180,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|5-9yr,2007,1156,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|5-9yr,2008,1120,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|5-9yr,2009,1097,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|5-9yr,2010,1067,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|5-9yr,2011,1024,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|5-9yr,2012,1006,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|5-9yr,2013,982,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|5-9yr,2014,966,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|5-9yr,2015,942,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|5-9yr,2016,922,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|5-9yr,2017,892,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|5-9yr,2018,874,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|15-19yr,1990,302,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|15-19yr,1991,302,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|15-19yr,1992,302,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|15-19yr,1993,302,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|15-19yr,1994,302,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|15-19yr,1995,302,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|15-19yr,1996,302,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|15-19yr,1997,302,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|15-19yr,1998,302,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|15-19yr,1999,302,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|15-19yr,2000,301,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|15-19yr,2001,299,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|15-19yr,2002,296,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|15-19yr,2003,295,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|15-19yr,2004,292,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|15-19yr,2005,291,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|15-19yr,2006,290,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|15-19yr,2007,289,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|15-19yr,2008,287,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|15-19yr,2009,283,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|15-19yr,2010,280,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|15-19yr,2011,277,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|15-19yr,2012,275,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|15-19yr,2013,273,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|15-19yr,2014,268,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|15-19yr,2015,266,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|15-19yr,2016,264,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|15-19yr,2017,263,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|15-19yr,2018,260,1,Full incumbent (no CEM)
All-SW|Diesel-Only|20-24yr,1990,1055,1,Full incumbent (no CEM)
All-SW|Diesel-Only|20-24yr,1991,1055,1,Full incumbent (no CEM)
All-SW|Diesel-Only|20-24yr,1992,1055,1,Full incumbent (no CEM)
All-SW|Diesel-Only|20-24yr,1993,1055,1,Full incumbent (no CEM)
All-SW|Diesel-Only|20-24yr,1994,1055,1,Full incumbent (no CEM)
All-SW|Diesel-Only|20-24yr,1995,1055,1,Full incumbent (no CEM)
All-SW|Diesel-Only|20-24yr,1996,1055,1,Full incumbent (no CEM)
All-SW|Diesel-Only|20-24yr,1997,1055,1,Full incumbent (no CEM)
All-SW|Diesel-Only|20-24yr,1998,1055,1,Full incumbent (no CEM)
All-SW|Diesel-Only|20-24yr,1999,1049,1,Full incumbent (no CEM)
All-SW|Diesel-Only|20-24yr,2000,897,1,Full incumbent (no CEM)
All-SW|Diesel-Only|20-24yr,2001,868,1,Full incumbent (no CEM)
All-SW|Diesel-Only|20-24yr,2002,853,1,Full incumbent (no CEM)
All-SW|Diesel-Only|20-24yr,2003,836,1,Full incumbent (no CEM)
All-SW|Diesel-Only|20-24yr,2004,819,1,Full incumbent (no CEM)
All-SW|Diesel-Only|20-24yr,2005,809,1,Full incumbent (no CEM)
All-SW|Diesel-Only|20-24yr,2006,800,1,Full incumbent (no CEM)
All-SW|Diesel-Only|20-24yr,2007,788,1,Full incumbent (no CEM)
All-SW|Diesel-Only|20-24yr,2008,775,1,Full incumbent (no CEM)
All-SW|Diesel-Only|20-24yr,2009,766,1,Full incumbent (no CEM)
All-SW|Diesel-Only|20-24yr,2010,753,1,Full incumbent (no CEM)
All-SW|Diesel-Only|20-24yr,2011,741,1,Full incumbent (no CEM)
All-SW|Diesel-Only|10-14yr,1990,1675,1,Full incumbent (no CEM)
All-SW|Diesel-Only|10-14yr,1991,1675,1,Full incumbent (no CEM)
All-SW|Diesel-Only|10-14yr,1992,1675,1,Full incumbent (no CEM)
All-SW|Diesel-Only|10-14yr,1993,1675,1,Full incumbent (no CEM)
All-SW|Diesel-Only|10-14yr,1994,1675,1,Full incumbent (no CEM)
All-SW|Diesel-Only|10-14yr,1995,1675,1,Full incumbent (no CEM)
All-SW|Diesel-Only|10-14yr,1996,1675,1,Full incumbent (no CEM)
All-SW|Diesel-Only|10-14yr,1997,1675,1,Full incumbent (no CEM)
All-SW|Diesel-Only|10-14yr,1998,1675,1,Full incumbent (no CEM)
All-SW|Diesel-Only|10-14yr,1999,1661,1,Full incumbent (no CEM)
All-SW|Diesel-Only|10-14yr,2000,1468,1,Full incumbent (no CEM)
All-SW|Diesel-Only|10-14yr,2001,1412,1,Full incumbent (no CEM)
All-SW|Diesel-Only|10-14yr,2002,1376,1,Full incumbent (no CEM)
All-SW|Diesel-Only|10-14yr,2003,1335,1,Full incumbent (no CEM)
All-SW|Diesel-Only|10-14yr,2004,1304,1,Full incumbent (no CEM)
All-SW|Diesel-Only|10-14yr,2005,1274,1,Full incumbent (no CEM)
All-SW|Diesel-Only|10-14yr,2006,1249,1,Full incumbent (no CEM)
All-SW|Diesel-Only|10-14yr,2007,1215,1,Full incumbent (no CEM)
All-SW|Diesel-Only|10-14yr,2008,1182,1,Full incumbent (no CEM)
All-SW|Diesel-Only|10-14yr,2009,1156,1,Full incumbent (no CEM)
All-SW|Diesel-Only|10-14yr,2010,1126,1,Full incumbent (no CEM)
All-SW|Diesel-Only|10-14yr,2011,1087,1,Full incumbent (no CEM)
All-SW|Diesel-Only|10-14yr,2012,1065,1,Full incumbent (no CEM)
All-SW|Diesel-Only|10-14yr,2013,1044,1,Full incumbent (no CEM)
All-SW|Diesel-Only|10-14yr,2014,1028,1,Full incumbent (no CEM)
All-SW|Diesel-Only|10-14yr,2015,992,1,Full incumbent (no CEM)
All-SW|Diesel-Only|10-14yr,2016,975,1,Full incumbent (no CEM)
All-SW|Diesel-Only|10-14yr,2017,956,1,Full incumbent (no CEM)
All-SW|Diesel-Only|10-14yr,2018,933,1,Full incumbent (no CEM)
All-SW|Diesel-Only|15-19yr,1990,1414,1,Full incumbent (no CEM)
All-SW|Diesel-Only|15-19yr,1991,1414,1,Full incumbent (no CEM)
All-SW|Diesel-Only|15-19yr,1992,1414,1,Full incumbent (no CEM)
All-SW|Diesel-Only|15-19yr,1993,1414,1,Full incumbent (no CEM)
All-SW|Diesel-Only|15-19yr,1994,1414,1,Full incumbent (no CEM)
All-SW|Diesel-Only|15-19yr,1995,1414,1,Full incumbent (no CEM)
All-SW|Diesel-Only|15-19yr,1996,1414,1,Full incumbent (no CEM)
All-SW|Diesel-Only|15-19yr,1997,1414,1,Full incumbent (no CEM)
All-SW|Diesel-Only|15-19yr,1998,1414,1,Full incumbent (no CEM)
All-SW|Diesel-Only|15-19yr,1999,1396,1,Full incumbent (no CEM)
All-SW|Diesel-Only|5-9yr,1990,666,1,Full incumbent (no CEM)
All-SW|Diesel-Only|5-9yr,1991,835,1,Full incumbent (no CEM)
All-SW|Diesel-Only|5-9yr,1992,942,1,Full incumbent (no CEM)
All-SW|Diesel-Only|5-9yr,1993,1026,1,Full incumbent (no CEM)
All-SW|Diesel-Only|5-9yr,1994,1026,1,Full incumbent (no CEM)
All-SW|Diesel-Only|5-9yr,1995,1026,1,Full incumbent (no CEM)
All-SW|Diesel-Only|5-9yr,1996,1026,1,Full incumbent (no CEM)
All-SW|Diesel-Only|5-9yr,1997,1026,1,Full incumbent (no CEM)
All-SW|Diesel-Only|5-9yr,1998,1026,1,Full incumbent (no CEM)
All-SW|Diesel-Only|5-9yr,1999,1025,1,Full incumbent (no CEM)
All-SW|Diesel-Only|5-9yr,2000,996,1,Full incumbent (no CEM)
All-SW|Diesel-Only|5-9yr,2001,973,1,Full incumbent (no CEM)
All-SW|Diesel-Only|5-9yr,2002,957,1,Full incumbent (no CEM)
All-SW|Diesel-Only|5-9yr,2003,940,1,Full incumbent (no CEM)
All-SW|Diesel-Only|5-9yr,2004,921,1,Full incumbent (no CEM)
All-SW|Diesel-Only|5-9yr,2005,901,1,Full incumbent (no CEM)
All-SW|Diesel-Only|5-9yr,2006,884,1,Full incumbent (no CEM)
All-SW|Diesel-Only|5-9yr,2007,864,1,Full incumbent (no CEM)
All-SW|Diesel-Only|5-9yr,2008,856,1,Full incumbent (no CEM)
All-SW|Diesel-Only|5-9yr,2009,825,1,Full incumbent (no CEM)
All-SW|Diesel-Only|5-9yr,2010,804,1,Full incumbent (no CEM)
All-SW|Diesel-Only|5-9yr,2011,772,1,Full incumbent (no CEM)
All-SW|Diesel-Only|5-9yr,2012,752,1,Full incumbent (no CEM)
All-SW|Diesel-Only|5-9yr,2013,730,1,Full incumbent (no CEM)
All-SW|Diesel-Only|5-9yr,2014,711,1,Full incumbent (no CEM)
All-SW|Diesel-Only|5-9yr,2015,697,1,Full incumbent (no CEM)
All-SW|Diesel-Only|5-9yr,2016,686,1,Full incumbent (no CEM)
All-SW|Diesel-Only|5-9yr,2017,671,1,Full incumbent (no CEM)
All-SW|Diesel-Only|5-9yr,2018,658,1,Full incumbent (no CEM)
All-SW|Diesel-Only|15-19yr,2000,1157,1,Full incumbent (no CEM)
All-SW|Diesel-Only|15-19yr,2001,1109,1,Full incumbent (no CEM)
All-SW|Diesel-Only|15-19yr,2002,1081,1,Full incumbent (no CEM)
All-SW|Diesel-Only|15-19yr,2003,1055,1,Full incumbent (no CEM)
All-SW|Diesel-Only|15-19yr,2004,1033,1,Full incumbent (no CEM)
All-SW|Diesel-Only|15-19yr,2005,1008,1,Full incumbent (no CEM)
All-SW|Diesel-Only|15-19yr,2006,986,1,Full incumbent (no CEM)
All-SW|Diesel-Only|15-19yr,2007,970,1,Full incumbent (no CEM)
All-SW|Diesel-Only|0-4yr,1990,444,1,Full incumbent (no CEM)
